state,city,facet,coefficient
TX,duncanville,under-200000,-0.005703143969645639
FL,satsuma,under-200000,-0.09345087275136875
FL,fruitland-park,under-200000,-0.0652137556573023
GA,danielsville,under-200000,-0.038315649137309934
TX,lampasas,under-200000,
FL,indian-rocks-beach,under-200000,
TX,mclendon-chisholm,under-200000,
TX,mount-pleasant,under-200000,-0.03113730740189884
TX,reno,under-200000,-0.015230635335073989
TX,tuscola,under-200000,0.0
FL,belleair,under-200000,
TX,bowie,under-200000,-0.04122437951203328
FL,montverde,under-200000,0.005281062862989405
TX,grapevine,under-200000,
TX,ovilla,under-200000,-0.0540832882639265
FL,champions-gate,under-200000,
GA,summerville,under-200000,-0.027875796675745322
FL,umatilla,under-200000,-0.10581648118078708
GA,chattahoochee-hills,under-200000,
FL,hawthorne,under-200000,-0.03295677759499442
FL,callahan,under-200000,-0.11228000378895524
TX,lucas,under-200000,
FL,howey-in-the-hills,under-200000,-0.07004120070629782
GA,milner,under-200000,-0.039153096592767
GA,maysville,under-200000,-0.05294006713035052
GA,eastman,under-200000,-0.05888807874589865
GA,thomson,under-200000,-0.053967379597651285
GA,chamblee,under-200000,
TX,white-settlement,under-200000,-0.00869467787114846
FL,casselberry,under-200000,-0.014356044641448379
FL,hernando,under-200000,-0.08645933552267153
FL,minneola,under-200000,-0.03125
GA,palmetto,under-200000,
GA,hull,under-200000,-0.03240833333333337
GA,talking-rock,under-200000,-0.03125
TX,coppell,under-200000,
FL,hilliard,under-200000,-0.1407167409884801
TX,watauga,under-200000,0.0
TX,whitesboro,under-200000,-0.03517587939698491
TX,dublin,under-200000,-0.04707257555260504
TX,nevada,under-200000,0.0
FL,bushnell,under-200000,-0.08564560310538742
FL,lake-panasoffkee,under-200000,-0.026227849105785614
GA,bowdon,under-200000,-0.038980945531995576
TX,tolar,under-200000,0.0
GA,bogart,under-200000,-0.03500000000000003
TX,new-fairview,under-200000,-0.05128205128205132
GA,hogansville,under-200000,-0.0005573165802804329
GA,martinez,under-200000,-0.008613590627592723
TX,lipan,under-200000,0.0
TX,valley-view,under-200000,-0.019230769230769218
FL,west-park,under-200000,
FL,hernando-beach,under-200000,
FL,fort-meade,under-200000,-0.06291650006986997
CA,oceanside,under-200000,-0.04153267191241877
GA,lagrange,under-200000,-0.009471167996079055
IL,oak-park,under-200000,-0.03988937006685519
NY,orangetown,under-200000,0.4107142857142857
IL,skokie,under-200000,-0.005495776045547662
FL,zephyrhills,under-200000,-0.04122521174155448
GA,atlanta,under-200000,-0.027656687980500277
MO,st-peters,under-200000,0.0026994372748943966
NY,forest-hills,under-200000,-0.04978176554603928
GA,statesboro,under-200000,-0.03160082664583695
FL,lakewood-ranch,under-200000,
CA,san-carlos,under-200000,
FL,st-petersburg,under-200000,-0.046028564428991614
CA,aptos,under-200000,
TX,anna,under-200000,-0.1216216216216216
FL,plant-city,under-200000,-0.08515658334258246
IL,plainfield,under-200000,0.05785128718742255
CA,san-bruno,under-200000,
TX,mesquite,under-200000,-0.004631019213310359
IL,crystal-lake,under-200000,-0.014689648229009266
CA,san-diego,under-200000,0.026779854291110468
FL,debary,under-200000,-0.026489243991571217
FL,hollywood,under-200000,-0.03587555990975249
NY,bayside,under-200000,-0.060124371597366694
CA,antelope,under-200000,
CA,palo-alto,under-200000,
CA,roseville,under-200000,
CA,danville,under-200000,
TX,north-richland-hills,under-200000,0.0
FL,new-port-richey,under-200000,-0.041627383395510656
FL,miramar,under-200000,-0.02499837499187496
GA,douglasville,under-200000,-0.007090090098450815
LA,shreveport,under-200000,-0.03203066889389608
CA,carlsbad,under-200000,-0.09677419354838712
FL,winter-park,under-200000,-0.033855125486186625
FL,riverview,under-200000,-0.06457523607328146
GA,covington,under-200000,-0.027537441121394786
GA,peachtree-corners,under-200000,0.03680497540146662
GA,acworth,under-200000,-0.05685239847314479
GA,brookhaven,under-200000,0.0
CA,folsom,under-200000,
TX,hurst,under-200000,
TX,greenville,under-200000,-0.036245552587120054
FL,mount-dora,under-200000,-0.06777840702109135
NY,flushing,under-200000,-0.011486486486486536
MO,wentzville,under-200000,-0.046735747112741755
TX,terrell,under-200000,-0.022734675666592197
FL,dunnellon,under-200000,-0.04024482590714954
FL,sunrise,under-200000,-0.02690481069552446
FL,port-saint-lucie,under-200000,-0.06102280178873887
GA,dacula,under-200000,
FL,holiday,under-200000,-0.045997729558127545
CA,san-leandro,under-200000,-0.08571428571428574
GA,sandy-springs,under-200000,-0.07780149703854507
FL,the-villages,under-200000,-0.005461397365349369
FL,lake-worth-beach,under-200000,-0.039759984902797675
GA,augusta,under-200000,-0.023310316142661415
GA,jackson,under-200000,-0.01855461166324257
FL,valrico,under-200000,-0.1356589147286822
FL,miami,under-200000,-0.031049425094400514
FL,orlando,under-200000,-0.03925464735920228
FL,wesley-chapel,under-200000,-0.04808986864684843
CA,santee,under-200000,0.01299256008970795
GA,marietta,under-200000,0.009206119728584993
FL,lithia,under-200000,-0.05141476880607315
FL,largo,under-200000,-0.03157412917539777
TX,rockwall,under-200000,0.009285340517732832
CA,escondido,under-200000,-0.0461085304910769
NY,greenburgh,under-200000,-0.027840747648475214
CA,antioch,under-200000,0.01841821832932951
GA,fayetteville,under-200000,-0.027272727272727282
